temp;heat_load[kW];electrical_load[kW];PV[W/Wp]
6,7;2,223485704;0,315666277;0
5,7;2,48139593;0,413602525;0
5,5;3,273611881;0,228356898;0,01
6,5;1,699156245;0,36541934;0,05
10;1,340605177;0,302744972;0,09
10,8;1,548928611;0,647514376;0,1
12,4;2,93207883;0,457921394;0,17
14;1,274000369;0,654156168;0,27
13,9;2,599054788;0,259150662;0,27
14;0,932467318;0,350324357;0,22
14;1,349114186;0,228839937;0,13
13,5;0,999072127;0,33088202;0,06
12,3;1,132281744;0,282336555;0,03
12;1,065676935;0,29562014;0
11,8;3,90709119;1,149513119;0
11,7;1,132281744;0,836262039;0
11,4;1,473814794;0,853047659;0
10,8;1,265491361;0,863674527;0
9,7;1,398700978;0,711154823;0
9,8;1,709463504;0,294162721;0
10,1;1,994374088;0,273886734;0
9,8;2,13682938;0,263051419;0
9,7;2,279284672;0,26326598;0
9,6;2,421739964;0,265518867;0
9;8,705531328;0,634026871;0
8,7;2,84910584;0,313687744;0
8,7;2,760455816;0,262515017;0,01
9,9;2,114666874;0,289335105;0,06
11,1;2,377414952;0,811683131;0,14
12,8;2,73829331;0,872940211;0,21
14,7;2,355252446;0,388140308;0,3
15,2;4,511042337;0,625229882;0,41
15,8;3,067528906;0,471818981;0,44
16,1;1,950049076;0,259189326;0,39
16,1;2,114666874;0,368615284;0,29
14,5;1,994374088;0,199434171;0,16
12,9;1,709463504;0,270882885;0,05
11,8;2,826943334;0,438991194;0
12,1;2,257122166;0,639283608;0
11,4;2,564195256;0,840863386;0
10,8;1,851918796;0,869292679;0
9,9;4,381269296;1,368146308;0
8,4;0,142455292;0,20512003;0
8,5;1,531910595;0,196597054;0
9,1;1,598515403;0,153485784;0
8,6;1,665120211;0,202514287;0
8,1;1,798329828;0,170392164;0
8,4;1,73172502;0,203721886;0
8,6;2,223485704;0,315666277;0
8,6;2,48139593;0,413602525;0
8,5;3,273611881;0,228356898;0,01
10,2;1,699156245;0,36541934;0,02
13,6;1,340605177;0,302744972;0,03
15,1;1,548928611;0,647514376;0,07
17,2;2,93207883;0,457921394;0,09
19,1;1,274000369;0,654156168;0,13
20,2;2,599054788;0,259150662;0,19
20,9;0,932467318;0,350324357;0,18
19,9;1,349114186;0,228839937;0,14
19,4;0,999072127;0,33088202;0,08
17,5;1,132281744;0,282336555;0,02
17,9;1,065676935;0,29562014;0
17,5;3,90709119;1,149513119;0
17,8;1,132281744;0,836262039;0
18,5;1,473814794;0,853047659;0
18,3;1,265491361;0,863674527;0
18,4;1,398700978;0,711154823;0
18,3;2,15938368;0,301564381;0
18,4;2,365039269;0,262652848;0
18,3;2,15938368;0,304482746;0
18,9;2,262211474;0,265571213;0
18,6;2,056555886;0,297673228;0
17,2;2,15938368;0,278217461;0
17;2,467867063;0,496122046;0
16,1;7,285042108;0,823951712;0
12,8;3,084833829;0,782121814;0,06
11,9;4,382075461;1,068121582;0,2
11,1;3,187661623;0,604101551;0,33
11,2;3,084833829;0,577836266;0,41
10,9;2,570694857;0,567135594;0,44
11,1;2,15938368;0,687761347;0,43
11,2;4,279247667;0,342421491;0,38
11,3;2,262211474;1,129407247;0,28
11,2;2,262211474;0,555462134;0,15
10,9;5,473661504;0,664414427;0,05
10,9;1,850900297;0,661496062;0
10,8;1,748072503;0,615775011;0
11;1,850900297;0,677060675;0
10,8;5,679317093;0,88912853;0
10,1;2,056555886;0,777257873;0
9,4;2,15938368;0,456237725;0
9;1,709463504;0,294162721;0
8,5;1,994374088;0,273886734;0
8,1;2,13682938;0,263051419;0
8,3;2,279284672;0,26326598;0
7,8;2,421739964;0,265518867;0
8;8,705531328;0,634026871;0
8,1;2,84910584;0,313687744;0
8,1;2,760455816;0,262515017;0,01
8,7;2,114666874;0,289335105;0,08
9,6;2,377414952;0,811683131;0,2
10,7;2,73829331;0,872940211;0,32
11,2;2,355252446;0,388140308;0,4
11,7;4,511042337;0,625229882;0,45
11,8;3,067528906;0,471818981;0,44
11,8;1,950049076;0,259189326;0,38
11,4;2,114666874;0,368615284;0,28
10,7;1,994374088;0,199434171;0,15
9,6;1,709463504;0,270882885;0,04
8,7;2,826943334;0,438991194;0
7,9;2,257122166;0,639283608;0
7,7;2,564195256;0,840863386;0
7,5;1,851918796;0,869292679;0
7,4;4,381269296;1,368146308;0
7,6;0,142455292;0,20512003;0
7,5;1,531910595;0,196597054;0
6,4;1,598515403;0,153485784;0
6,9;1,665120211;0,202514287;0
5,8;1,798329828;0,170392164;0
6,1;1,73172502;0,203721886;0
5,8;2,223485704;0,315666277;0
5,1;2,48139593;0,413602525;0
6,4;3,273611881;0,228356898;0
7,4;1,699156245;0,36541934;0,03
9,3;1,340605177;0,302744972;0,07
10,1;1,548928611;0,647514376;0,1
11,1;2,93207883;0,457921394;0,12
12,3;1,274000369;0,654156168;0,14
13;2,599054788;0,259150662;0,19
13,3;0,932467318;0,350324357;0,18
13,4;1,349114186;0,228839937;0,13
12,4;0,999072127;0,33088202;0,06
11,1;1,132281744;0,282336555;0,02
10,7;1,065676935;0,29562014;0
10,3;3,90709119;1,149513119;0
9,9;1,132281744;0,836262039;0
9,7;1,473814794;0,853047659;0
9,3;1,265491361;0,863674527;0
8,8;1,398700978;0,711154823;0
8,4;1,709463504;0,294162721;0
7,8;1,994374088;0,273886734;0
8,4;2,13682938;0,263051419;0
8;2,279284672;0,26326598;0
7,9;2,421739964;0,265518867;0
7,5;8,705531328;0,634026871;0
7,1;2,84910584;0,313687744;0
7,5;2,760455816;0,262515017;0,01
8,7;2,114666874;0,289335105;0,03
9,2;2,377414952;0,811683131;0,14
11,2;2,73829331;0,872940211;0,29
11,4;2,355252446;0,388140308;0,37
13,5;4,511042337;0,625229882;0,38
12,2;3,067528906;0,471818981;0,33
13,1;1,950049076;0,259189326;0,22
12,8;2,114666874;0,368615284;0,11
12;1,994374088;0,199434171;0,07
11,4;1,709463504;0,270882885;0,03
11,7;2,826943334;0,438991194;0
11,8;2,257122166;0,639283608;0
11,9;2,564195256;0,840863386;0
11,8;1,851918796;0,869292679;0
11,4;4,381269296;1,368146308;0
11;0,142455292;0,20512003;0
10,9;1,709463504;0,294162721;0
10,8;1,994374088;0,273886734;0
10,7;2,13682938;0,263051419;0
10,6;2,279284672;0,26326598;0
10,5;2,421739964;0,265518867;0
10,6;8,705531328;0,634026871;0
10,5;2,84910584;0,313687744;0
10,3;2,760455816;0,262515017;0,01
10,7;2,114666874;0,289335105;0,04
11,3;2,377414952;0,811683131;0,08
11,6;2,73829331;0,872940211;0,19
12;2,355252446;0,388140308;0,33
12,5;4,511042337;0,625229882;0,35
13;3,067528906;0,471818981;0,3
14,4;1,950049076;0,259189326;0,2
14,4;2,114666874;0,368615284;0,11
13,3;1,994374088;0,199434171;0,06
12;1,709463504;0,270882885;0,02
12,3;2,826943334;0,438991194;0
11,3;2,257122166;0,639283608;0
10,7;2,564195256;0,840863386;0
10,1;1,851918796;0,869292679;0
9,6;4,381269296;1,368146308;0
10,1;0,142455292;0,20512003;0
9,8;1,709463504;0,294162721;0
9,9;1,994374088;0,273886734;0
10,8;2,13682938;0,263051419;0
10,9;2,279284672;0,26326598;0
11,5;2,421739964;0,265518867;0
11,3;8,705531328;0,634026871;0
10,9;2,84910584;0,313687744;0
11,6;2,760455816;0,262515017;0,01
12,3;2,114666874;0,289335105;0,06
13,2;2,377414952;0,811683131;0,14
14;2,73829331;0,872940211;0,19
15,5;2,355252446;0,388140308;0,19
15,9;4,511042337;0,625229882;0,17
16,6;3,067528906;0,471818981;0,19
14,8;1,950049076;0,259189326;0,19
15,1;2,114666874;0,368615284;0,14
14,1;1,994374088;0,199434171;0,07
14,1;1,709463504;0,270882885;0,02
14,3;2,826943334;0,438991194;0
14,4;2,257122166;0,639283608;0
14;2,564195256;0,840863386;0
13,3;1,851918796;0,869292679;0
13,1;4,381269296;1,368146308;0
12,9;0,142455292;0,20512003;0
12,7;1,709463504;0,294162721;0
12,5;1,994374088;0,273886734;0
12,1;2,13682938;0,263051419;0
11,7;2,279284672;0,26326598;0
11,1;2,421739964;0,265518867;0
11,1;8,705531328;0,634026871;0
10,8;2,84910584;0,313687744;0
10,5;2,760455816;0,262515017;0
10,3;2,114666874;0,289335105;0,03
10,5;2,377414952;0,811683131;0,11
10,5;2,73829331;0,872940211;0,17
11,2;2,355252446;0,388140308;0,18
11,5;4,511042337;0,625229882;0,19
12,1;3,067528906;0,471818981;0,17
10,2;1,950049076;0,259189326;0,12
9,7;2,114666874;0,368615284;0,08
9,3;1,994374088;0,199434171;0,04
8,5;1,709463504;0,270882885;0,01
8,5;2,826943334;0,438991194;0
8;2,257122166;0,639283608;0
6,8;2,564195256;0,840863386;0
7,3;1,851918796;0,869292679;0
7,2;4,381269296;1,368146308;0
7;0,142455292;0,20512003;0
6,1;1,727145596;0,325523856;0
6,3;2,184331195;0,311329502;0
6,1;1,727145596;0,3406645;0
5,3;1,777943996;0,311329502;0
4,4;1,981137595;0,318899824;0
3,3;2,031935995;0,334040468;0
3;1,828742396;0,30470547;0
2,6;2,184331195;0,321738695;0
4,4;1,828742396;0,387032724;0,03
6,1;4,290193857;0,415421432;0,09
7,8;2,729278527;1,136494625;0,2
7,7;3,237262526;0,629283035;0,34
9;1,625548796;1,070254305;0,42
9,3;2,932472127;0,471252559;0,41
9,6;1,066766397;0,401227078;0,35
9,4;0,965169598;0,433400948;0,24
8,4;2,272092928;0,398388207;0,11
7,4;5,08913319;0,451380463;0,02
6,8;0,914371198;0,71444916;0
6,8;1,422355197;0,630229326;0
6;1,269959997;0,643477389;0
5,4;3,687530592;1,102428175;0
4,7;1,574750396;1,003067695;0
3,5;1,523951996;0,387979014;0
3,7;1,709463504;0,294162721;0
3,2;1,994374088;0,273886734;0
2,9;2,13682938;0,263051419;0
2,4;2,279284672;0,26326598;0
1,9;2,421739964;0,265518867;0
2,4;8,705531328;0,634026871;0
2,1;2,84910584;0,313687744;0
1,7;2,760455816;0,262515017;0
2,2;2,114666874;0,289335105;0,04
3,6;2,377414952;0,811683131;0,12
5,2;2,73829331;0,872940211;0,2
7,6;2,355252446;0,388140308;0,27
8,4;4,511042337;0,625229882;0,37
9,2;3,067528906;0,471818981;0,39
9,2;1,950049076;0,259189326;0,33
9,1;2,114666874;0,368615284;0,23
7,7;1,994374088;0,199434171;0,11
5,9;1,709463504;0,270882885;0,02
5,4;2,826943334;0,438991194;0
5,3;2,257122166;0,639283608;0
5,8;2,564195256;0,840863386;0
5,5;1,851918796;0,869292679;0
5,2;4,381269296;1,368146308;0
5;0,142455292;0,20512003;0
5,3;1,709463504;0,294162721;0
4,9;1,994374088;0,273886734;0
5;2,13682938;0,263051419;0
4,8;2,279284672;0,26326598;0
5;2,421739964;0,265518867;0
4,9;8,705531328;0,634026871;0
4,4;2,84910584;0,313687744;0
3,8;2,760455816;0,262515017;0
4,5;2,114666874;0,289335105;0,05
5,3;2,377414952;0,811683131;0,14
5,6;2,73829331;0,872940211;0,21
5,3;2,355252446;0,388140308;0,3
5,9;4,511042337;0,625229882;0,32
5,6;3,067528906;0,471818981;0,26
5,7;1,950049076;0,259189326;0,21
5,6;2,114666874;0,368615284;0,16
5,4;1,994374088;0,199434171;0,09
5,1;1,709463504;0,270882885;0,02
5,4;2,826943334;0,438991194;0
5,3;2,257122166;0,639283608;0
5,4;2,564195256;0,840863386;0
5,3;1,851918796;0,869292679;0
6;4,381269296;1,368146308;0
6,7;0,142455292;0,20512003;0
7,9;1,709463504;0,294162721;0
8,8;1,994374088;0,273886734;0
9,7;2,13682938;0,263051419;0
9,7;2,279284672;0,26326598;0
9,5;2,421739964;0,265518867;0
9,3;8,705531328;0,634026871;0
8,3;2,84910584;0,313687744;0
8,7;2,760455816;0,262515017;0
9,7;2,114666874;0,289335105;0,04
11,4;2,377414952;0,811683131;0,15
13,7;2,73829331;0,872940211;0,23
14,5;2,355252446;0,388140308;0,3
16;4,511042337;0,625229882;0,33
16,7;3,067528906;0,471818981;0,28
17,5;1,950049076;0,259189326;0,21
17,6;2,114666874;0,368615284;0,15
17,5;1,994374088;0,199434171;0,09
17,3;1,709463504;0,270882885;0,02
18,2;2,826943334;0,438991194;0
18,7;2,257122166;0,639283608;0
18,9;2,564195256;0,840863386;0
19,2;1,851918796;0,869292679;0
19;4,381269296;1,368146308;0
19;0,142455292;0,20512003;0
18,9;1,709463504;0,294162721;0
18,3;1,994374088;0,273886734;0
17,1;2,13682938;0,263051419;0
15,5;2,279284672;0,26326598;0
14,5;2,421739964;0,265518867;0
14,1;8,705531328;0,634026871;0
13,2;2,84910584;0,313687744;0
12,7;2,760455816;0,262515017;0
12,5;2,114666874;0,289335105;0,02
12,7;2,377414952;0,811683131;0,05
12,9;2,73829331;0,872940211;0,04
13;2,355252446;0,388140308;0,04
13,2;4,511042337;0,625229882;0,06
13,2;3,067528906;0,471818981;0,08
12,8;1,950049076;0,259189326;0,07
11,9;2,114666874;0,368615284;0,05
11,9;1,994374088;0,199434171;0,02
11,1;1,709463504;0,270882885;0,01
11,7;2,826943334;0,438991194;0
12,1;2,257122166;0,639283608;0
11;2,564195256;0,840863386;0
9,8;1,851918796;0,869292679;0
9;4,381269296;1,368146308;0
8;0,142455292;0,20512003;0
7,8;1,531910595;0,196597054;0
6,6;1,598515403;0,153485784;0
6,8;1,665120211;0,202514287;0
6,6;1,798329828;0,170392164;0
5,4;1,73172502;0,203721886;0
5,9;2,223485704;0,315666277;0
4,6;2,48139593;0,413602525;0
4,3;3,273611881;0,228356898;0
5,1;1,699156245;0,36541934;0,04
8,2;1,340605177;0,302744972;0,16
10,8;1,548928611;0,647514376;0,28
11,6;2,93207883;0,457921394;0,35
12,7;1,274000369;0,654156168;0,35
13,1;2,599054788;0,259150662;0,27
13,9;0,932467318;0,350324357;0,19
13,3;1,349114186;0,228839937;0,16
11,3;0,999072127;0,33088202;0,09
9,2;1,132281744;0,282336555;0,02
9,1;1,065676935;0,29562014;0
8,4;3,90709119;1,149513119;0
8,5;1,132281744;0,836262039;0
8,1;1,473814794;0,853047659;0
8,2;1,265491361;0,863674527;0
6,4;1,398700978;0,711154823;0
5,6;1,531910595;0,196597054;0
6,5;1,598515403;0,153485784;0
6,7;1,665120211;0,202514287;0
5,9;1,798329828;0,170392164;0
5;1,73172502;0,203721886;0
4,6;2,223485704;0,315666277;0
4;2,48139593;0,413602525;0
3;3,273611881;0,228356898;0
3,5;1,699156245;0,36541934;0,03
4,2;1,340605177;0,302744972;0,11
6,1;1,548928611;0,647514376;0,21
8,8;2,93207883;0,457921394;0,33
11,3;1,274000369;0,654156168;0,38
12,4;2,599054788;0,259150662;0,38
12,7;0,932467318;0,350324357;0,32
13,2;1,349114186;0,228839937;0,23
11,4;0,999072127;0,33088202;0,1
8,6;1,132281744;0,282336555;0,02
7,4;1,065676935;0,29562014;0
7,7;3,90709119;1,149513119;0
7,8;1,132281744;0,836262039;0
6,9;1,473814794;0,853047659;0
6,3;1,265491361;0,863674527;0
6,6;1,398700978;0,711154823;0
6,5;2,15938368;0,301564381;0
6,2;2,365039269;0,262652848;0
5,4;2,15938368;0,304482746;0
6,8;2,262211474;0,265571213;0
7,7;2,056555886;0,297673228;0
8,1;2,15938368;0,278217461;0
8,4;2,467867063;0,496122046;0
8,7;7,285042108;0,823951712;0
8,5;3,084833829;0,782121814;0,02
9,2;4,382075461;1,068121582;0,1
9,2;3,187661623;0,604101551;0,23
10,4;3,084833829;0,577836266;0,28
10,4;2,570694857;0,567135594;0,22
11,7;2,15938368;0,687761347;0,2
12;4,279247667;0,342421491;0,25
11,5;2,262211474;1,129407247;0,2
11,5;2,262211474;0,555462134;0,07
11,6;5,473661504;0,664414427;0,01
11,8;1,850900297;0,661496062;0
12,5;1,748072503;0,615775011;0
13;1,850900297;0,677060675;0
13,1;5,679317093;0,88912853;0
13,4;2,056555886;0,777257873;0
12,3;2,15938368;0,456237725;0
12,5;1,709463504;0,294162721;0
11,6;1,994374088;0,273886734;0
11,3;2,13682938;0,263051419;0
11;2,279284672;0,26326598;0
10,8;2,421739964;0,265518867;0
10,3;8,705531328;0,634026871;0
9,8;2,84910584;0,313687744;0
9,8;2,760455816;0,262515017;0
9,4;2,114666874;0,289335105;0,04
10;2,377414952;0,811683131;0,13
10,5;2,73829331;0,872940211;0,21
10,7;2,355252446;0,388140308;0,16
10,1;4,511042337;0,625229882;0,06
10,1;3,067528906;0,471818981;0,09
10,7;1,950049076;0,259189326;0,11
10;2,114666874;0,368615284;0,08
9,5;1,994374088;0,199434171;0,05
9,3;1,709463504;0,270882885;0,01
8,9;2,826943334;0,438991194;0
8,9;2,257122166;0,639283608;0
9;2,564195256;0,840863386;0
9,1;1,851918796;0,869292679;0
8,9;4,381269296;1,368146308;0
8,4;0,142455292;0,20512003;0
8,6;1,709463504;0,294162721;0
8,3;1,994374088;0,273886734;0
8,3;2,13682938;0,263051419;0
8,5;2,279284672;0,26326598;0
8,6;2,421739964;0,265518867;0
8,6;8,705531328;0,634026871;0
8,7;2,84910584;0,313687744;0
8,5;2,760455816;0,262515017;0
8;2,114666874;0,289335105;0,01
8,1;2,377414952;0,811683131;0,04
8,5;2,73829331;0,872940211;0,04
8,5;2,355252446;0,388140308;0,04
8,6;4,511042337;0,625229882;0,05
9,1;3,067528906;0,471818981;0,07
9,2;1,950049076;0,259189326;0,07
9,1;2,114666874;0,368615284;0,04
9;1,994374088;0,199434171;0,02
9,1;1,709463504;0,270882885;0
9,5;2,826943334;0,438991194;0
9,5;2,257122166;0,639283608;0
9,6;2,564195256;0,840863386;0
9,3;1,851918796;0,869292679;0
9,2;4,381269296;1,368146308;0
8,8;0,142455292;0,20512003;0
8,5;1,709463504;0,294162721;0
8,2;1,994374088;0,273886734;0
7,4;2,13682938;0,263051419;0
7,5;2,279284672;0,26326598;0
6,9;2,421739964;0,265518867;0
6,9;8,705531328;0,634026871;0
6,9;2,84910584;0,313687744;0
6,6;2,760455816;0,262515017;0
6,8;2,114666874;0,289335105;0,02
8,1;2,377414952;0,811683131;0,06
8,3;2,73829331;0,872940211;0,07
8,9;2,355252446;0,388140308;0,07
8,9;4,511042337;0,625229882;0,06
8,9;3,067528906;0,471818981;0,04
9,1;1,950049076;0,259189326;0,04
9;2,114666874;0,368615284;0,03
8,9;1,994374088;0,199434171;0,01
9,1;1,709463504;0,270882885;0
9,2;2,826943334;0,438991194;0
9,4;2,257122166;0,639283608;0
9,5;2,564195256;0,840863386;0
9,6;1,851918796;0,869292679;0
9,7;4,381269296;1,368146308;0
9,6;0,142455292;0,20512003;0
9,4;1,709463504;0,294162721;0
9,4;1,994374088;0,273886734;0
9,4;2,13682938;0,263051419;0
9,5;2,279284672;0,26326598;0
9,4;2,421739964;0,265518867;0
9,2;8,705531328;0,634026871;0
8,7;2,84910584;0,313687744;0
7,4;2,760455816;0,262515017;0
7;2,114666874;0,289335105;0,03
7,9;2,377414952;0,811683131;0,1
9,4;2,73829331;0,872940211;0,15
9,6;2,355252446;0,388140308;0,16
9,9;4,511042337;0,625229882;0,12
10,9;3,067528906;0,471818981;0,09
10,7;1,950049076;0,259189326;0,11
10,6;2,114666874;0,368615284;0,1
10,1;1,994374088;0,199434171;0,05
9,8;1,709463504;0,270882885;0,01
9,9;2,826943334;0,438991194;0
9,6;2,257122166;0,639283608;0
9,8;2,564195256;0,840863386;0
9,9;1,851918796;0,869292679;0
9,2;4,381269296;1,368146308;0
8,3;0,142455292;0,20512003;0
8,2;1,709463504;0,294162721;0
8,2;1,994374088;0,273886734;0
8;2,13682938;0,263051419;0
8,1;2,279284672;0,26326598;0
8,3;2,421739964;0,265518867;0
8,3;8,705531328;0,634026871;0
7,9;2,84910584;0,313687744;0
7,8;2,760455816;0,262515017;0
7,5;2,114666874;0,289335105;0,03
7,8;2,377414952;0,811683131;0,08
8,2;2,73829331;0,872940211;0,1
8,4;2,355252446;0,388140308;0,09
8,4;4,511042337;0,625229882;0,09
8,3;3,067528906;0,471818981;0,09
8,6;1,950049076;0,259189326;0,07
8,2;2,114666874;0,368615284;0,04
8;1,994374088;0,199434171;0,02
8,1;1,709463504;0,270882885;0
8,1;2,826943334;0,438991194;0
8,5;2,257122166;0,639283608;0
8,8;2,564195256;0,840863386;0
9,1;1,851918796;0,869292679;0
9;4,381269296;1,368146308;0
8,8;0,142455292;0,20512003;0
8,4;1,709463504;0,294162721;0
8,2;1,994374088;0,273886734;0
8,1;2,13682938;0,263051419;0
8,3;2,279284672;0,26326598;0
8,4;2,421739964;0,265518867;0
8,6;8,705531328;0,634026871;0
8,8;2,84910584;0,313687744;0
8,9;2,760455816;0,262515017;0
8,7;2,114666874;0,289335105;0,01
9,2;2,377414952;0,811683131;0,02
9,4;2,73829331;0,872940211;0,02
9,9;2,355252446;0,388140308;0,03
10,2;4,511042337;0,625229882;0,04
10,4;3,067528906;0,471818981;0,08
10,3;1,950049076;0,259189326;0,09
9,6;2,114666874;0,368615284;0,07
8,6;1,994374088;0,199434171;0,02
7,8;1,709463504;0,270882885;0
7;2,826943334;0,438991194;0
6,3;2,257122166;0,639283608;0
5,7;2,564195256;0,840863386;0
5,9;1,851918796;0,869292679;0
5,6;4,381269296;1,368146308;0
5,6;0,142455292;0,20512003;0
5,5;1,727145596;0,325523856;0
5,3;2,184331195;0,311329502;0
4,9;1,727145596;0,3406645;0
5,4;1,777943996;0,311329502;0
4,9;1,981137595;0,318899824;0
4,9;2,031935995;0,334040468;0
4,9;1,828742396;0,30470547;0
4,9;2,184331195;0,321738695;0
4,8;1,828742396;0,387032724;0,01
6,8;4,290193857;0,415421432;0,03
8,2;2,729278527;1,136494625;0,11
9,6;3,237262526;0,629283035;0,23
10;1,625548796;1,070254305;0,31
10,9;2,932472127;0,471252559;0,32
10,3;1,066766397;0,401227078;0,18
9,6;0,965169598;0,433400948;0,05
8,8;2,272092928;0,398388207;0,01
8,5;5,08913319;0,451380463;0
8,6;0,914371198;0,71444916;0
8,6;1,422355197;0,630229326;0
8,5;1,269959997;0,643477389;0
8,7;3,687530592;1,102428175;0
8,7;1,574750396;1,003067695;0
8,6;1,523951996;0,387979014;0
8,3;1,709463504;0,294162721;0
8,1;1,994374088;0,273886734;0
7,9;2,13682938;0,263051419;0
7,2;2,279284672;0,26326598;0
7,3;2,421739964;0,265518867;0
6,7;8,705531328;0,634026871;0
6,1;2,84910584;0,313687744;0
5,5;2,760455816;0,262515017;0
5,2;2,114666874;0,289335105;0,02
5,2;2,377414952;0,811683131;0,1
5,7;2,73829331;0,872940211;0,21
6,7;2,355252446;0,388140308;0,27
7,9;4,511042337;0,625229882;0,24
9,1;3,067528906;0,471818981;0,24
10,3;1,950049076;0,259189326;0,19
9,9;2,114666874;0,368615284;0,11
8,7;1,994374088;0,199434171;0,05
7,6;1,709463504;0,270882885;0
6;2,826943334;0,438991194;0
5,3;2,257122166;0,639283608;0
5,3;2,564195256;0,840863386;0
4,4;1,851918796;0,869292679;0
4,4;4,381269296;1,368146308;0
4;0,142455292;0,20512003;0
4,3;1,531910595;0,196597054;0
4;1,598515403;0,153485784;0
4,1;1,665120211;0,202514287;0
4,4;1,798329828;0,170392164;0
2,3;1,73172502;0,203721886;0
4,2;2,223485704;0,315666277;0
3,5;2,48139593;0,413602525;0
3,9;3,273611881;0,228356898;0
5;1,699156245;0,36541934;0,01
6,8;1,340605177;0,302744972;0,03
8,4;1,548928611;0,647514376;0,08
9,3;2,93207883;0,457921394;0,09
10,3;1,274000369;0,654156168;0,06
10,9;2,599054788;0,259150662;0,04
11,6;0,932467318;0,350324357;0,04
10,3;1,349114186;0,228839937;0,02
8;0,999072127;0,33088202;0,01
7,3;1,132281744;0,282336555;0
7,1;1,065676935;0,29562014;0
6,7;3,90709119;1,149513119;0
5,8;1,132281744;0,836262039;0
6,1;1,473814794;0,853047659;0
5,3;1,265491361;0,863674527;0
4,9;1,398700978;0,711154823;0
4;1,531910595;0,196597054;0
3,3;1,598515403;0,153485784;0
2,8;1,665120211;0,202514287;0
2;1,798329828;0,170392164;0
1,7;1,73172502;0,203721886;0
0,9;2,223485704;0,315666277;0
1,3;2,48139593;0,413602525;0
1,8;3,273611881;0,228356898;0
1,8;1,699156245;0,36541934;0,02
3,5;1,340605177;0,302744972;0,05
5;1,548928611;0,647514376;0,05
7,9;2,93207883;0,457921394;0,05
9,1;1,274000369;0,654156168;0,05
10,1;2,599054788;0,259150662;0,03
10,5;0,932467318;0,350324357;0,02
9,8;1,349114186;0,228839937;0,01
8,5;0,999072127;0,33088202;0
7,3;1,132281744;0,282336555;0
6,7;1,065676935;0,29562014;0
6,7;3,90709119;1,149513119;0
5,9;1,132281744;0,836262039;0
6,8;1,473814794;0,853047659;0
5,3;1,265491361;0,863674527;0
5,1;1,398700978;0,711154823;0
5,1;4,629106444;0,216506393;0
3,9;4,011892215;0,222605158;0
3,4;4,731975392;0,218031081;0
3;4,7319755;0,215744038;0
3;4,526237388;0,225654557;0
2,2;4,629106336;0,282830529;0
1,4;6,048708912;0,374312103;0
2,1;5,0706527;0,507722731;0
2;4,586377668;0,741763086;0,01
4;5,366601222;1,158004243;0,02
6,4;6,018638664;0,391846064;0,03
7,2;5,04058256;0,259960136;0,03
7,7;4,48350872;0,539741289;0,03
8,4;4,834844448;0,276731753;0,03
9,1;6,53773691;0,414716469;0,03
8,3;6,670676107;0,576333911;0,03
7,1;4,864914696;1,085581331;0,01
6,7;4,320499276;0,269870633;0
5,6;4,894984825;0,609114813;0
4,9;4,689246724;0,497049879;0
4,4;4,629106336;1,051275741;0
4,3;4,247700467;0,417765857;0
3,2;4,423368332;0,568710435;0
3,2;3,806154211;0,39946954;0
3;1,709463504;0,294162721;0
2,7;1,994374088;0,273886734;0
2,5;2,13682938;0,263051419;0
2,6;2,279284672;0,26326598;0
3;2,421739964;0,265518867;0
1,9;8,705531328;0,634026871;0
2,2;2,84910584;0,313687744;0
2,2;2,760455816;0,262515017;0
2,4;2,114666874;0,289335105;0,01
3;2,377414952;0,811683131;0,04
4,5;2,73829331;0,872940211;0,07
5,3;2,355252446;0,388140308;0,07
7;4,511042337;0,625229882;0,06
7,1;3,067528906;0,471818981;0,04
7,6;1,950049076;0,259189326;0,03
7,5;2,114666874;0,368615284;0,02
7,2;1,994374088;0,199434171;0,01
7,5;1,709463504;0,270882885;0
7,9;2,826943334;0,438991194;0
8,5;2,257122166;0,639283608;0
9,3;2,564195256;0,840863386;0
8,4;1,851918796;0,869292679;0
8,8;4,381269296;1,368146308;0
8,1;0,142455292;0,20512003;0
8;1,709463504;0,294162721;0
7,6;1,994374088;0,273886734;0
6,7;2,13682938;0,263051419;0
7,9;2,279284672;0,26326598;0
7,5;2,421739964;0,265518867;0
6,4;8,705531328;0,634026871;0
7,8;2,84910584;0,313687744;0
6,6;2,760455816;0,262515017;0
7,3;2,114666874;0,289335105;0,01
7,5;2,377414952;0,811683131;0,03
8,5;2,73829331;0,872940211;0,06
8,9;2,355252446;0,388140308;0,08
9,2;4,511042337;0,625229882;0,11
9,6;3,067528906;0,471818981;0,16
10;1,950049076;0,259189326;0,14
10,4;2,114666874;0,368615284;0,07
9;1,994374088;0,199434171;0,02
8,8;1,709463504;0,270882885;0
8,2;2,826943334;0,438991194;0
8,5;2,257122166;0,639283608;0
9,2;2,564195256;0,840863386;0
9,3;1,851918796;0,869292679;0
9;4,381269296;1,368146308;0
9,2;0,142455292;0,20512003;0
9;2,15938368;0,301564381;0
8,8;2,365039269;0,262652848;0
8,9;2,15938368;0,304482746;0
9;2,262211474;0,265571213;0
8,3;2,056555886;0,297673228;0
8,3;2,15938368;0,278217461;0
7,8;2,467867063;0,496122046;0
8,4;7,285042108;0,823951712;0
8;3,084833829;0,782121814;0,02
8,8;4,382075461;1,068121582;0,04
10,3;3,187661623;0,604101551;0,04
